日期,證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,漲跌幅%
1150706,2883B,凱基金乙特,875735,6996584,8.0,8.01,7.98,7.99,-0.01,194,-0.125
1150706,2884,玉山金,30683762,1052474141,33.75,34.45,33.75,34.45,0.75,10838,2.2255192878338277
1150706,2885,元大金,14840927,1015644772,67.6,68.7,67.6,68.4,1.2,8634,1.7857142857142856
1150706,2886,兆豐金,21312896,983318012,45.35,46.6,45.35,46.3,0.8,9708,1.7582417582417582
1150706,2887,台新新光金,34036658,1173277664,34.15,34.8,34.15,34.3,0.15,12214,0.43923865300146414
1150706,2887E,台新新光戊特一,181138,8851952,48.9,49.1,48.8,48.8,-0.05,170,-0.10235414534288641
1150706,2887F,台新新光戊特二,37341,1723004,46.1,46.2,46.1,46.1,0.05,42,0.10857763300760044
1150706,2887G,台新新光庚特一,57686,2442874,42.45,42.45,42.3,42.4,-0.05,45,-0.11778563015312134
1150706,2887H,台新新光庚特二,164349,6685823,40.6,40.8,40.5,40.6,0.15,87,0.37082818294190356
1150706,2887I,台新新光辛特,1850939,17456346,9.43,9.45,9.42,9.44,0.02,815,0.21231422505307856
1150706,2887Z1,台新新光己特,338144,5910482,17.5,17.55,17.45,17.5,0.0,66,0.0
1150706,2889,國票金,8356861,126722917,15.0,15.25,15.0,15.2,0.2,1695,1.3333333333333335
1150706,2890,永豐金,35911839,1464617305,40.05,41.0,39.95,41.0,1.3,9687,3.27455919395466
1150706,2891,中信金,31967629,2282309113,71.0,72.0,70.7,71.4,0.8,12792,1.1331444759206797
1150706,2891B,中信金乙特,24154,1561967,64.6,64.9,64.6,64.9,0.4,34,0.6201550387596899
1150706,2891C,中信金丙特,17266,1083991,62.7,62.8,62.7,62.8,0.0,28,0.0
1150706,2892,第一金,28641252,941977491,32.35,33.1,32.35,33.05,0.65,9235,2.006172839506173
1150706,2897,王道銀行,3918640,41512722,10.55,10.65,10.55,10.55,0.0,797,0.0
1150706,2897B,王道銀乙特,40336,479395,11.9,11.9,11.85,11.85,0.0,21,0.0
1150706,2901,欣欣,50363,1214215,23.55,26.0,23.55,23.7,-0.3,127,-1.25
1150706,2903,遠百,2281979,51129725,22.05,22.55,22.0,22.55,0.5,986,2.2675736961451247
1150706,2904,匯僑,99933,1395855,14.05,14.05,13.85,13.95,0.0,88,0.0
1150706,2905,三商,675224,10284801,15.05,15.4,15.0,15.25,0.2,329,1.3289036544850499
1150706,2906,高林,790992,11313708,14.5,14.55,14.15,14.25,-0.25,457,-1.7241379310344827
1150706,2908,特力,141609,3030141,21.5,21.55,21.3,21.4,-0.05,70,-0.2331002331002331
1150706,2910,統領,142000,3192700,22.6,22.65,22.3,22.35,-0.25,23,-1.1061946902654867
1150706,2911,麗嬰房,351332,2813876,8.3,8.31,7.8,7.83,-0.17,349,-2.125
1150706,2912,統一超,4349150,1038466277,231.5,241.0,231.5,240.0,9.0,5113,3.896103896103896
1150706,2913,農林,4074834,46458195,11.4,11.5,11.25,11.25,0.0,1023,0.0
1150706,2915,潤泰全,1331115,69854402,52.1,52.8,52.1,52.4,0.6,993,1.1583011583011582
1150706,2923,鼎固-KY,53105,1425308,26.4,27.3,26.4,26.9,-0.45,79,-1.6453382084095067
1150706,2929,淘帝-KY,273759,1629728,5.86,6.11,5.84,5.9,0.05,183,0.8547008547008547
1150706,2939,永邑-KY,18001,347420,19.3,19.5,19.0,19.5,-0.2,17,-1.0152284263959392
1150706,2945,三商家購,11532,480971,40.8,42.0,40.8,42.0,0.1,20,0.23866348448687352
1150706,3002,歐格,441715,9670845,21.9,22.35,21.5,21.65,-0.15,366,-0.6880733944954129
1150706,3003,健和興,656619,43746752,65.7,67.3,65.7,66.3,1.0,568,1.5313935681470139
1150706,3004,豐達科,4345982,691154714,157.0,163.0,154.5,159.5,9.5,5334,6.333333333333334
1150706,3005,神基,8138932,901772606,109.5,113.0,108.0,110.0,3.0,5951,2.803738317757009
1150706,3006,晶豪科,12356900,2741088543,216.5,227.0,216.5,219.0,7.5,9718,3.546099290780142
1150706,3008,大立光,2078150,8605759010,4210.0,4280.0,4010.0,4135.0,-95.0,24666,-2.2458628841607564
1150706,3010,華立,481508,61697344,128.5,129.5,127.0,127.0,-1.0,571,-0.78125
1150706,3011,今皓,1421831,19716447,14.15,14.25,13.7,13.7,-0.4,625,-2.8368794326241136
1150706,3013,晟銘電,1170192,128911143,112.0,112.5,108.5,109.0,-2.5,1407,-2.242152466367713
1150706,3014,聯陽,1901617,301359495,160.0,161.0,156.5,158.0,-2.0,1985,-1.25
1150706,3015,全漢,8397671,625291349,71.0,74.8,71.0,74.8,6.8,6094,10.0
1150706,3016,嘉晶,19909842,2665749588,139.5,143.0,127.0,128.5,-7.0,15843,-5.166051660516605
1150706,3017,奇鋐,3733969,10032199845,2790.0,2790.0,2615.0,2670.0,-90.0,15856,-3.260869565217391
1150706,3018,隆銘綠能,77273,930289,11.95,12.05,11.95,12.05,0.1,51,0.8368200836820083
1150706,3019,亞光,8231268,1277272378,155.0,159.5,151.5,151.5,-0.5,7385,-0.3289473684210526
1150706,3021,鴻名,500064,14228711,29.1,29.3,28.1,28.3,-0.95,404,-3.2478632478632474
1150706,3022,威強電,3528443,313340471,87.8,91.6,86.8,86.8,-0.3,2794,-0.34443168771526983
1150706,3023,信邦,3462470,1140812214,337.5,338.5,320.5,331.0,-5.5,3709,-1.634472511144131
1150706,3024,憶聲,1198643,14967391,12.6,12.65,12.35,12.5,0.0,630,0.0
1150706,3025,星通,295623,20102455,68.4,68.6,67.2,68.4,0.4,406,0.5882352941176471
1150706,3026,禾伸堂,20374460,19432899513,1015.0,1020.0,891.0,963.0,-25.0,33503,-2.5303643724696356
1150706,3027,盛達,1211039,27520663,22.3,23.05,22.3,22.75,0.75,859,3.4090909090909087
1150706,3028,增你強,2990495,242395382,82.0,83.3,79.8,80.1,-1.9,2441,-2.317073170731707
1150706,3029,零壹,1993456,209663607,104.5,107.0,103.5,103.5,1.0,2271,0.975609756097561
1150706,3030,德律,2661773,835962464,322.5,324.0,308.5,310.0,-11.5,4744,-3.576982892690513
1150706,3031,佰鴻,3450737,119622828,35.0,36.2,33.75,33.75,-0.25,2435,-0.7352941176470588
1150706,3032,偉訓,384595,30906055,80.8,82.0,79.3,79.4,0.4,375,0.5063291139240507
1150706,3033,威健,3736372,189423766,50.9,51.3,50.2,50.4,0.0,2657,0.0
1150706,3034,聯詠,3503759,1883446840,542.0,543.0,531.0,538.0,0.0,4831,0.0
1150706,3035,智原,8262400,1774508585,223.5,224.0,209.0,211.0,-11.5,10240,-5.168539325842696
1150706,3036,文曄,7175331,1568813631,221.0,223.0,216.5,219.0,-2.5,7120,-1.1286681715575622
1150706,3037,欣興,24878605,23192638949,972.0,972.0,897.0,917.0,0.0,105368,0.0
1150706,3038,全台,336683,7685173,22.55,23.0,22.55,22.8,0.35,298,1.5590200445434297
1150706,3040,遠見,78170,2987047,38.2,38.5,38.0,38.15,-0.05,1387,-0.13089005235602097
1150706,3041,揚智,1636809,47012786,28.85,29.85,28.05,28.4,-0.4,1236,-1.388888888888889
1150706,3042,晶技,57561676,13401203180,250.0,250.0,224.5,224.5,-24.5,47225,-9.839357429718875
1150706,3043,科風,184889,4317421,23.4,23.8,23.05,23.05,0.05,176,0.21739130434782608
1150706,3044,健鼎,2738783,1393580482,523.0,525.0,502.0,506.0,-14.0,6077,-2.6923076923076925
1150706,3045,台灣大,12347700,1461803472,117.5,119.0,117.0,117.5,1.0,3420,0.8583690987124464
1150706,3046,建碁,265496,14050193,52.8,53.4,52.3,53.1,0.4,226,0.7590132827324478
1150706,3047,訊舟,4740900,80023161,16.8,17.5,16.5,16.8,0.7,2343,4.347826086956521
1150706,3048,益登,3959725,257760596,66.0,66.8,63.6,64.6,0.2,3323,0.3105590062111802
1150706,3049,精金,4939418,65078996,13.15,13.4,13.05,13.1,-0.05,1901,-0.38022813688212925
1150706,3050,鈺德,1435309,18579050,13.0,13.15,12.75,12.95,0.05,588,0.3875968992248063
1150706,3051,力特,1515993,42560971,27.9,28.65,27.6,27.6,-0.2,1051,-0.7194244604316548
1150706,3052,夆典,381674,4228919,11.1,11.2,11.0,11.0,-0.05,227,-0.4524886877828054
1150706,3054,立萬利,47943,3061518,63.0,65.2,63.0,63.6,-0.7,59,-1.088646967340591
1150706,3055,蔚華科,2265468,360280324,163.0,163.0,150.5,160.5,8.0,2790,5.245901639344262
1150706,3056,富華新,1204624,18111010,15.0,15.2,14.9,15.0,0.0,488,0.0
1150706,3057,喬鼎,193047,3792628,19.35,20.1,19.3,19.5,0.2,269,1.0362694300518136
1150706,3058,立德,1647536,16281757,9.75,10.3,9.65,9.65,0.01,754,0.1037344398340249
1150706,3059,華晶科,12362806,634380576,50.7,52.8,50.1,50.1,-0.2,7898,-0.3976143141153081
1150706,3060,銘異,5709208,213512154,35.75,38.1,35.75,37.8,2.25,3343,6.329113924050633
1150706,3062,建漢,2351717,58775401,25.0,25.3,24.65,24.9,0.0,1243,0.0
1150706,3090,日電貿,956055,312168735,330.0,340.0,315.0,340.0,21.5,1500,6.750392464678178
1150706,3092,鴻碩,695989,22903067,33.05,33.45,32.3,32.4,-0.65,578,-1.9667170953101363
1150706,3094,聯傑,4967694,212168769,41.9,42.9,41.5,42.9,3.9,2541,10.0
1150706,3130,一零四,99918,22089918,221.0,221.5,220.5,221.0,0.0,340,0.0
1150706,3135,凌航,1372492,255113759,188.0,190.5,182.0,183.0,-1.5,1647,-0.8130081300813009
1150706,3138,耀登,351041,41927343,121.5,121.5,118.0,118.5,-1.0,439,-0.8368200836820083
1150706,3149,正達,9560577,853725417,88.7,91.5,87.8,87.9,0.7,7701,0.8027522935779815
1150706,3150,鈺寶-創,58001,1096619,19.15,19.2,18.75,19.05,-0.1,34,-0.5221932114882507
1150706,3164,景岳,66921,1097795,16.45,16.5,16.25,16.5,0.2,110,1.2269938650306749
1150706,3167,大量,6786865,6344773436,911.0,964.0,884.0,905.0,28.0,14354,3.192702394526796
1150706,3168,眾福科,48255,2205154,45.8,46.5,44.9,45.55,0.5,43,1.109877913429523
1150706,3189,景碩,3956863,3089750266,807.0,807.0,763.0,763.0,-70.0,15023,-8.403361344537815
1150706,3209,全科,962832,58137245,61.0,61.3,59.7,60.4,0.2,816,0.3322259136212625
1150706,3229,晟鈦,270995,11423674,42.75,43.5,41.55,41.7,-1.05,227,-2.456140350877193
1150706,3231,緯創,26189698,4174105266,161.0,162.0,157.5,158.0,-1.0,21325,-0.628930817610063
1150706,3257,虹冠電,10549833,790875694,71.2,78.2,71.0,72.2,1.0,8298,1.4044943820224718
1150706,3266,昇陽,44973,608864,13.6,13.6,13.45,13.55,-0.05,53,-0.3676470588235294
1150706,3296,勝德,578762,17705681,29.35,31.35,29.35,30.0,0.7,598,2.3890784982935154
1150706,3305,昇貿,1980843,271854939,137.0,141.0,134.0,136.5,0.5,1905,0.3676470588235294
1150706,3308,聯德,510079,11851270,22.7,24.0,22.4,22.65,0.0,429,0.0
1150706,3311,閎暉,453612,17618279,38.5,39.6,38.25,38.6,0.0,466,0.0
1150706,3312,弘憶股,2568588,154931893,60.4,61.4,58.6,60.0,0.1,2112,0.1669449081803005
1150706,3321,同泰,639838,15580235,25.2,25.25,23.9,24.15,-0.85,415,-3.4000000000000004
1150706,3338,泰碩,567151,41387337,73.3,74.0,71.3,72.3,-0.1,708,-0.13812154696132597
1150706,3346,麗清,2825420,80647557,29.2,29.75,27.85,28.25,-0.9,1837,-3.087478559176673
1150706,3356,奇偶,689405,42927867,62.0,63.0,61.5,62.0,0.2,699,0.3236245954692557
1150706,3376,新日興,3651372,733652338,204.0,204.5,198.0,199.0,-5.5,5718,-2.689486552567237
1150706,3380,明泰,3800191,136133293,36.05,36.3,35.3,35.4,-0.6,2675,-1.6666666666666667
1150706,3406,玉晶光,2697285,1762755506,654.0,672.0,631.0,653.0,17.0,4269,2.6729559748427674
1150706,3413,京鼎,1661884,541918699,329.5,331.5,320.5,325.5,-1.0,2447,-0.3062787136294028
1150706,3416,融程電,756403,143741009,190.5,195.5,185.0,187.0,0.0,2231,0.0
1150706,3419,譁裕,569250,8258698,14.05,14.9,14.05,14.25,0.25,299,1.7857142857142856
1150706,3432,台端,68280,1248390,18.4,18.65,17.9,18.4,-0.05,46,-0.2710027100271003
1150706,3437,榮創,681844,14994194,21.75,22.45,21.7,21.75,0.1,540,0.46189376443418023
1150706,3443,創意,2512560,11907340800,5105.0,5105.0,4555.0,4605.0,-435.0,22241,-8.630952380952381
1150706,3447,展達,117772,4472163,38.05,38.8,37.4,37.5,-0.3,207,-0.7936507936507936
1150706,3450,聯鈞,1475890,783601023,555.0,555.0,510.0,520.0,-10.0,2677,-1.8867924528301887
1150706,3481,群創,519703847,35742720630,66.6,70.1,66.0,69.2,3.2,198242,4.848484848484849
1150706,3494,誠研,98793,783986,8.03,8.05,7.9,7.95,-0.03,53,-0.37593984962406013
1150706,3501,維熹,556978,23383527,41.5,42.95,41.25,41.55,0.5,578,1.218026796589525
1150706,3504,揚明光,657381,51817253,79.6,80.9,77.5,78.2,-0.4,785,-0.5089058524173028
1150706,3515,華擎,403465,87535287,217.0,220.0,215.0,217.0,2.5,600,1.1655011655011656
1150706,3518,柏騰,3002966,110500186,37.3,38.0,35.6,36.05,-0.3,2219,-0.8253094910591473
1150706,3528,安馳,727994,75152750,103.0,108.5,100.5,100.5,1.7,747,1.7206477732793521
1150706,3530,晶相光,176235,12410512,70.1,71.8,69.0,69.5,-0.2,324,-0.2869440459110474
1150706,3532,台勝科,16088077,7111375564,455.0,484.0,406.0,406.0,-34.0,17062,-7.727272727272727
1150706,3533,嘉澤,1154220,2522660731,2220.0,2320.0,2125.0,2125.0,-50.0,2935,-2.2988505747126435
1150706,3535,晶彩科,1212314,138764509,117.0,118.5,113.0,113.0,-3.5,1458,-3.004291845493562
1150706,3543,州巧,954528,29908158,29.5,31.95,29.5,31.95,2.9,552,9.982788296041308
1150706,3545,敦泰,2297608,135412997,58.1,60.2,57.7,58.5,1.4,1540,2.4518388791593693
1150706,3550,聯穎,4717562,155861935,34.0,34.15,32.2,32.2,-1.2,2859,-3.592814371257484
1150706,3557,嘉威,73938,1955465,26.55,26.9,26.2,26.25,0.0,57,0.0
1150706,3563,牧德,1180009,923848114,796.0,798.0,772.0,777.0,-10.0,2776,-1.2706480304955527
1150706,3576,聯合再生,10110731,172284717,17.3,17.45,16.85,16.85,-0.2,4570,-1.1730205278592376
1150706,3583,辛耘,1435655,1221688924,862.0,865.0,836.0,860.0,9.0,3398,1.0575793184488838
1150706,3588,通嘉,2773291,205090547,71.5,76.9,70.5,74.1,3.8,4112,5.405405405405405
1150706,3591,艾笛森,4398615,121241918,28.25,28.7,26.85,27.0,-1.25,2670,-4.424778761061947
1150706,3592,瑞鼎,970546,266227615,272.5,277.5,270.5,275.5,5.5,1354,2.037037037037037
1150706,3593,力銘,35347,510522,14.8,14.8,14.2,14.75,-0.3,37,-1.9933554817275747
1150706,3596,智易,1735792,343796106,200.0,201.5,194.5,197.0,-0.5,4404,-0.25316455696202533
1150706,3605,宏致,11776420,1045327855,90.3,91.5,85.8,87.7,-0.5,8147,-0.5668934240362812
1150706,3607,谷崧,2808713,48807608,18.0,18.0,16.85,17.05,0.2,1311,1.1869436201780417
1150706,3617,碩天,428511,95247280,223.0,226.0,219.0,220.0,0.0,512,0.0
1150706,3622,洋華,358048,20905991,58.3,59.5,57.6,57.9,-0.4,315,-0.686106346483705
1150706,3645,達邁,1680485,155754635,94.2,94.9,91.0,91.0,-2.7,1700,-2.88153681963714
1150706,3652,精聯,176238,6649787,38.2,38.7,37.2,37.3,-1.2,172,-3.116883116883117
1150706,3653,健策,756812,2556222595,3475.0,3475.0,3320.0,3320.0,-100.0,6583,-2.923976608187134
1150706,3661,世芯-KY,2252744,9897063785,4700.0,4700.0,4210.0,4215.0,-435.0,27293,-9.35483870967742
1150706,3665,貿聯-KY,2067057,4014203955,1995.0,1995.0,1910.0,1945.0,-50.0,7876,-2.506265664160401
1150706,3669,圓展,251466,9207117,36.0,37.35,36.0,36.35,0.7,247,1.9635343618513323
1150706,3673,TPK-KY,10622153,881654309,83.0,85.6,81.1,81.2,-1.2,7948,-1.4563106796116503
1150706,3679,新至陞,30892,3387386,109.5,110.5,109.0,110.0,0.5,59,0.45662100456621
1150706,3686,達能,194102,3365812,17.4,17.6,17.0,17.3,0.0,150,0.0
1150706,3694,海華,2429201,160251075,66.9,67.5,65.0,65.5,-1.5,1876,-2.2388059701492535
1150706,3701,大眾控,959156,43680387,46.0,46.45,44.5,44.8,-0.65,795,-1.4301430143014304
1150706,3702,大聯大,8267854,918340311,110.0,112.5,109.5,110.0,0.0,4403,0.0
1150706,3703,欣陸,837475,17538354,20.85,21.1,20.75,20.85,0.0,421,0.0
1150706,3704,合勤控,4073225,187297018,47.4,47.8,44.85,44.85,0.0,2923,0.0
1150706,3705,永信,240811,13182781,54.4,55.1,54.4,54.5,0.1,214,0.18382352941176472
1150706,3706,神達,18106269,1649534513,91.5,92.5,90.0,90.0,-1.0,13188,-1.098901098901099
1150706,3708,上緯投控,2595738,303119460,111.5,120.0,111.5,118.5,8.0,2139,7.239819004524888
1150706,3711,日月光投控,23329262,16106026547,698.0,712.0,676.0,679.0,-3.0,42515,-0.43988269794721413
1150706,3712,永崴投控,1104043,21465022,19.1,19.9,18.95,19.45,0.5,647,2.638522427440633
1150706,3714,富采,6406815,412071237,63.6,65.4,63.4,64.1,1.8,4883,2.8892455858747996
1150706,3715,定穎投控,10609683,1775309064,174.5,174.5,164.0,165.0,-7.0,12150,-4.069767441860465
1150706,3716,中化控股,305054,10829929,35.2,35.7,35.2,35.6,0.6,273,1.7142857142857144
1150706,3717,聯嘉投控,15176587,457660003,29.6,31.5,29.3,29.35,0.45,7250,1.5570934256055362
1150706,4104,佳醫,333579,23209397,69.6,69.8,69.3,69.7,0.2,383,0.28776978417266186
1150706,4106,雃博,124102,2936172,23.6,23.75,23.6,23.7,0.15,100,0.6369426751592356
1150706,4108,懷特,500399,6326959,12.5,12.9,12.45,12.5,0.15,279,1.214574898785425
1150706,4119,旭富,78389,3563995,45.1,46.0,45.1,45.35,0.25,87,0.5543237250554324
1150706,4133,亞諾法,389681,8305302,21.1,21.7,21.0,21.2,0.35,410,1.6786570743405276
1150706,4137,麗豐-KY,303302,29331872,97.5,97.6,96.3,96.5,-0.2,358,-0.2068252326783868
1150706,4142,國光生,1362851,24522171,17.95,18.2,17.8,17.95,0.15,738,0.8426966292134831
1150706,4148,全宇生技-KY,38578,1192108,31.05,31.35,30.6,30.85,0.05,41,0.16233766233766234
1150706,4155,訊映,505600,7895121,15.55,15.85,15.45,15.7,0.2,366,1.2903225806451613
1150706,4164,承業醫,560228,16758461,29.85,30.3,29.5,29.5,-0.2,633,-0.6734006734006734
1150706,4169,泰宗,165264,40324416,244.0,244.0,244.0,244.0,22.0,199,9.90990990990991
1150706,4178,永笙-KY,498304,9348855,18.6,19.1,18.45,18.6,0.2,308,1.0869565217391304
1150706,4190,佐登-KY,34457,892795,25.3,26.05,25.3,26.05,0.45,148,1.7578125
1150706,4195,基米-創,554381,9644756,17.25,18.0,16.8,17.45,0.75,254,4.491017964071856
1150706,4306,炎洲,2426315,40271456,16.7,16.85,16.45,16.45,-0.1,1048,-0.6042296072507553
1150706,4414,如興,590198,5404829,9.49,9.49,9.01,9.01,-0.35,476,-3.7393162393162394
1150706,4426,利勤,591722,5159057,9.0,9.0,8.52,8.52,-0.48,317,-5.333333333333333
1150706,4438,廣越,70886,4420296,62.0,62.9,62.0,62.6,0.6,73,0.967741935483871
1150706,4439,冠星-KY,14083,1280486,91.2,91.4,90.5,91.1,-0.7,16,-0.7625272331154684
1150706,4440,宜新實業,289738,5236227,17.55,18.35,17.55,18.25,0.7,189,3.988603988603988
1150706,4441,振大環球,63653,12225172,191.5,194.0,190.0,190.0,-0.5,79,-0.26246719160104987
1150706,4526,東台,3556687,147539387,42.15,42.5,40.7,41.0,-0.5,2408,-1.2048192771084338
1150706,4532,瑞智,5951711,174020506,29.6,30.4,28.35,28.85,-0.25,3452,-0.8591065292096219
1150706,4536,拓凱,521634,91858739,176.5,177.0,174.5,175.0,2.5,1994,1.4492753623188406
1150706,4540,全球傳動,4198552,269902324,64.1,65.5,63.3,63.8,-0.2,3747,-0.3125
1150706,4545,銘鈺,416324,16239643,38.2,39.75,38.2,39.75,1.55,275,4.057591623036649
1150706,4551,智伸科,1789371,498364062,291.0,291.5,263.5,282.0,17.0,1811,6.415094339622642
1150706,4552,力達-KY,161728,3240396,20.15,20.5,19.95,20.0,-0.1,106,-0.4975124378109453
1150706,4555,氣立,278070,14129917,51.1,51.9,50.0,50.4,0.95,260,1.9211324570273005
1150706,4557,永新-KY,55532,2829001,51.0,52.2,50.1,50.2,-0.3,88,-0.594059405940594
1150706,4560,強信-KY,189790,6494696,34.4,34.7,33.5,34.1,-0.3,98,-0.872093023255814
1150706,4562,穎漢,654578,23824392,37.05,37.35,35.9,35.9,-0.75,1151,-2.046384720327422
1150706,4564,元翎,9497644,182249905,19.25,19.8,18.7,19.15,0.9,4316,4.931506849315069
1150706,4566,時碩工業,1387562,95490575,69.5,70.0,67.1,69.2,0.9,1232,1.3177159590043925
1150706,4569,六方科-KY,89434,15858760,177.0,180.5,175.0,176.0,-1.0,229,-0.5649717514124294
1150706,4571,鈞興-KY,483170,86787768,176.5,181.5,176.0,180.5,6.5,611,3.7356321839080464
1150706,4572,駐龍,58726,8964120,153.5,154.5,151.5,152.0,1.0,179,0.6622516556291391
1150706,4576,大銀微系統,3513577,823238233,228.0,240.0,225.5,238.5,16.0,4739,7.191011235955057
1150706,4581,光隆精密-KY,12000,604800,50.2,50.8,50.2,50.8,0.6,9,1.1952191235059761
1150706,4582,聚恆-創,360664,10157156,28.0,28.95,27.6,27.7,0.4,251,1.465201465201465
1150706,4583,台灣精銳,62767,39159665,629.0,631.0,616.0,622.0,-3.0,203,-0.48
1150706,4585,達明,587147,196950430,344.5,344.5,328.5,328.5,-12.0,7928,-3.524229074889868
1150706,4588,玖鼎電力,114689,6898229,59.6,60.7,59.6,60.0,0.4,132,0.6711409395973155
1150706,4590,富田-創,1114563,108741629,96.0,101.0,95.3,95.8,-0.2,1870,-0.20833333333333334
1150706,4720,德淵,2299799,59687874,26.0,26.35,25.6,25.6,-0.4,1321,-1.5384615384615385
1150706,4722,國精化,1076511,294279672,280.5,286.0,267.0,268.0,-9.0,1450,-3.2490974729241873
1150706,4736,泰博,95245,11983123,125.0,126.5,125.0,125.5,-0.5,126,-0.3968253968253968
1150706,4737,華廣,79005,4470480,57.0,57.3,56.1,56.7,0.0,77,0.0
1150706,4739,康普,3062509,357159993,114.0,119.5,113.0,115.5,2.0,2514,1.762114537444934
1150706,4746,台耀,2015316,112477474,55.3,56.7,54.8,55.1,0.7,1312,1.2867647058823528
1150706,4755,三福化,1122676,160228441,137.0,146.0,137.0,144.0,11.0,1935,8.270676691729323
1150706,4763,材料*-KY,13634603,691899127,51.4,52.2,49.8,50.0,-1.3,8362,-2.53411306042885
1150706,4764,雙鍵,429243,131481296,301.0,309.5,301.0,308.0,8.0,761,2.666666666666667
1150706,4766,南寶,479401,177482032,370.5,374.5,367.5,368.5,-2.0,868,-0.5398110661268556
1150706,4770,上品,252284,56081257,222.5,225.5,219.0,220.0,0.0,490,0.0
1150706,4771,望隼,273559,58696344,218.0,218.0,212.5,214.0,-1.0,421,-0.46511627906976744
1150706,4807,日成-KY,139646,5307746,37.3,38.5,37.3,38.1,0.15,197,0.3952569169960474
1150706,4904,遠傳,13706298,1426453214,105.0,105.0,103.0,103.0,-2.0,5843,-1.9047619047619049
1150706,4906,正文,8021764,347759786,44.5,44.5,42.55,42.95,-0.75,4649,-1.7162471395881007
1150706,4912,聯德控股-KY,389404,34877837,88.8,91.0,88.7,89.9,1.6,439,1.8120045300113248
1150706,4915,致伸,5959935,407577194,67.0,69.0,66.8,68.2,1.8,4060,2.7108433734939754
1150706,4916,事欣科,8222338,936783224,116.0,117.0,112.0,112.5,-2.5,8293,-2.1739130434782608
1150706,4919,新唐,13276579,2376128040,179.0,184.0,174.0,174.0,-2.5,15062,-1.41643059490085
1150706,4927,泰鼎-KY,2988262,139405302,47.3,48.0,45.6,46.4,-0.15,2136,-0.322234156820623
1150706,4930,燦星網,194367,3416894,17.35,18.05,17.25,17.35,0.0,146,0.0
1150706,4934,太極,1260472,22682005,18.45,18.45,17.65,17.75,-0.5,690,-2.73972602739726
1150706,4935,茂林-KY,103527,3840499,37.7,37.9,36.8,36.9,-0.8,106,-2.1220159151193636
1150706,4938,和碩,14528176,1229325654,83.8,85.8,83.6,84.5,0.9,7337,1.076555023923445
1150706,4942,嘉彰,55305,2098603,37.85,38.15,37.8,37.85,-0.25,54,-0.6561679790026247
1150706,4943,康控-KY,35675,317178,9.0,9.0,8.88,8.88,-0.12,25,-1.3333333333333333
1150706,4949,有成精密,580841,46230614,80.3,82.3,77.8,78.6,-0.8,914,-1.0075566750629725
1150706,4952,凌通,1465988,87246004,59.7,60.7,58.7,59.2,-0.9,1424,-1.497504159733777
1150706,4956,光鋐,1766972,69528106,40.15,40.5,38.4,38.8,-1.2,1457,-3.0
1150706,4958,臻鼎-KY,33883218,19983790003,616.0,621.0,567.0,579.0,-34.0,62490,-5.5464926590538335
1150706,4960,誠美材,3177810,81426108,26.0,26.2,25.2,25.45,-0.3,1999,-1.1650485436893203
1150706,4961,天鈺,1699674,302314720,176.0,181.0,174.5,177.0,4.0,1944,2.312138728323699
1150706,4967,十銓,3591223,941121907,263.0,267.0,255.0,261.0,1.0,3647,0.38461538461538464
1150706,4968,立積,2307300,278189109,119.5,123.5,117.0,118.0,0.5,2025,0.425531914893617
1150706,4976,佳凌,2587082,103205077,40.4,41.05,39.05,39.4,-0.85,2117,-2.111801242236025
1150706,4977,眾達-KY,1271476,204891321,165.0,166.0,158.5,159.0,-3.0,1760,-1.8518518518518516
1150706,4989,榮科,40555568,4540750319,116.0,117.5,106.5,111.0,0.5,41242,0.4524886877828055
1150706,4994,傳奇,12145,1106576,92.6,92.6,90.5,91.0,0.3,20,0.330760749724366
1150706,4999,鑫禾,96823,1994371,20.45,20.75,20.45,20.6,0.1,202,0.4878048780487805
1150706,5007,三星,4820,269290,55.6,56.0,55.6,55.9,0.0,10,0.0
1150706,5203,訊連,372503,26470489,70.0,71.6,69.7,70.7,1.0,358,1.4347202295552368
1150706,5215,科嘉-KY,150891,7055334,46.8,47.25,46.15,46.8,1.0,131,2.183406113537118
1150706,5222,全訊,1279353,167632109,131.0,133.0,129.0,129.5,2.0,1296,1.5686274509803921
1150706,5225,東科-KY,314587,24137466,76.6,77.7,76.1,76.6,0.4,313,0.5249343832020998
1150706,5234,達興材料,730393,304773163,417.0,429.5,410.5,411.0,9.0,1535,2.2388059701492535
1150706,5243,乙盛-KY,1605114,166553331,104.0,106.0,102.0,103.5,1.0,1233,0.975609756097561
1150706,5244,弘凱,179801,6474371,36.15,36.7,35.65,35.85,-0.3,157,-0.8298755186721992
1150706,5258,虹堡,502212,26390986,52.8,53.3,51.6,51.6,-0.4,527,-0.7692307692307693
1150706,5269,祥碩,1022451,1567387720,1545.0,1555.0,1520.0,1520.0,-10.0,3267,-0.6535947712418301
1150706,5283,禾聯碩,144019,7887560,54.5,55.5,53.9,54.6,0.7,384,1.2987012987012987
1150706,5284,jpp-KY,738635,268392957,368.0,371.5,356.0,361.5,-12.0,1336,-3.2128514056224895
1150706,5285,界霖,7377242,778053633,99.0,106.5,99.0,106.5,9.6,6235,9.907120743034055
